 T    5370991          0          0    6199560     983808    2069084          0    2730368     261051          0    3343962    4592284          0   10987264    9345371          0    1760890          0          0    7938463          0    9207623    3959832          0          0          0          0     418275    3710870          0          0          0    5188667          0          0    2588515          0     988005          0          0   10430724     183824    1063528     178579    4993451    2655831    1073372    1807487    2361767    4646373    1018393          0    3343962    4405843    2394349    2238467    4711208          0          0    2845376          0    8287937     358390    1284622    2309808    2283571 1000000000          0     281429    2540531          0          0          0    5493626    1496468    1363865     948459    2411054     418276          0          0    2588514    1039099     870308          0    1319945          0     443928     541698     491011          0     320063     204147     139425     870308          0    1072552    1083395     340245    1253635    1411406     823281    1032839          0    1059993          0     589733    1084492    3613491          0     107148          0     411640     474229     170123    1347116          0     394000     433358    1198218          0          0     897373    1058640     169732          0          0          0          0     361132          0          0 
 T          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 1000000000          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
 T    4636887    1599159    5180935    7445645   10088889    5231849    1606364    2552199   19587547     773411    6516260   17114368   10087633    1817976    7866367    2095898    1066246    2731821     848669    6130082    1599159    8540878   11239857    1209436     460889          0     468353    2440046    8540878    1599159     593493    2983973   16080638    1312801          0    2899502  571428503     394655     465519    1606364    8114553    8106761    1115241   13170479   12171507    1344028    4527798    1388860    3797468    5512468    6646686     884783    9774390    4545229    7415902    7495243   24100732    1780480     517567    1035395          0    9034831    4797478    1754517   10463697    7094253     281429          0 1000000000    6090829  292041759    1310780    5640410    2856060    7807523   24106895     872850    8021694    4395117   15726584    6539837    7248764   10617212    1223462    6599085   27037938          0    4913533   11241302    1774333          0   16200675   18359282    4591306    1223462    8160065   25737266   10890995    8656628   15021454    5207756   17616582    6283282     374667   20034730          0    2552486    4562549   10617212    5959659   19016375    5720729   17616582    8476514   18359282    6634864    6425898  857144543   11241302    6285137    8472585    6001667   37343940   11441424   15176316    2743555          0   12919185          0   11301841    6425898    3938734 
 U  430026889     585707    1170807    3961402    8020630    4371915     228622    4359462    8602499    1162669    5707306   16978804   18551488   27670100  646177692     653033    1983356     774669     754925   22341351     585707  679742198   16339739          0    1918754          0    1124082   21059899  367301188     585707    2463075    2787975  331365132     911334          0    1577605    8218365    3774133    1005053     228622  735733654    7345751    8305844   21414927   65770792    6216003    9149442    8049951    2316966  433884081    9779219    2896245    7134133    9899005   11022903    2673213   10506622    4007727     496653    1566464          0  529486448    2154023     600494    7286525   15066624    2540531          0    6090829 1000000000   12986027    5025266    4092698   36337959    9170132   10283672    3441494   86124033   19029586    5704619    8540463    3944011    6602345     924541    4407815   23547661          0     977469   13660303    4862938          0   13084008   37688736    4224220     924541    2647412   97233884     926293   37688736   16348877  555555562    6260668    5952445    4714073  370866982          0    3762600   31382750    6602345   29037170   41512593    4284013    5217224    2867912   31407280    7989492    4339833    6183477   13660303  445040378    4876709   10559547    9856060   29121169   10243690    2496474          0    3478029          0   11383586    4339833    1903998 
 T   11048042     924451    6088554   15559405   12149411   11231415    1357680   10932311   15737582     598770    6431278   15578964    8291008    4860250   11051845    1282540    2836049    3156517    2955510    4097270     924451   12324854   26268203    3113535    3190045          0     501503    7985028   11703643     924451    2511329   16504216   13716933    1849754          0    2253186  999999881    3470962    1370900    1357680   11775848   10601859    3498359    7632925   12459561    3967014    6127178    6024677    2786114   10035199    6661611    2891714    6870011   11834641   14243149   13335920   19652511    5022658    2097090   16950473          0   10678740    5357692    2100241   14975220   16586575          0          0  292041759   12986027 1000000000    4112701    2904506    5526627    5849977    7865834   16950466    6666980    3823320   10489035    5771301    3677967   15559454    6103684    4805236   12067402          0    7546929    2791008    2314541          0    6112302   10287158    2483616    6103684    5983658    3947550    2791008   11867702   14651646    5117914   11617095    5155026          0   14174101          0    4601312   14762645   15559454    8913491    5918961    6929846    7629859   11300310    8572632    3124160    9942382  799999905    2232806    9212246    9705311    3287183    8447934   11314732   15686271    6291930          0    6504277          0    1860672    9286743    3367003 
 T    3072427          0    1295140    2314037    6933874     697416    1106968     598583    2352865          0    2493230     916409     308936    2004865    4440782          0          0          0    1568331    3536120          0    4902746    1539933          0    5091287          0   10380287    1811584    4657708          0     545950    2227687    3544319    3730197          0     985411    4112701    3014219  250000149    1660452    4315841          0          0    1386712    3534609     282222          0     220475          0    3521016     892178    1353369    2770256     503059    7255656    3179064    2427068    1091900          0    3934944          0    3598525    2580028    1908862    1145362    4462211          0          0    1310780    5025266    4112701 1000000000    5190141     936273    4534784     772026    1311647     782435     468242     779612     550660     985409     733330    1179529    1398823     648193          0     410983     822268    1192048          0     445493     462069     183553    1179529     212994     189753    1644536     579057     155006     558363     547977     321212    1768060     600429          0    1253747     132285     834788    1045531     277342     800655     273989     655824     385058     619212    3866240     651727     657814     720515    3105874    1733778     489741     924629     822291          0          0     251496          0     548179    6443733     205755 
 U    3742451    1537531    3683668     661154    8440243    2536850    1222019    2584293    1594519    2563081    2064544    4737132     363687    5118022   10756256          0    1598388    3074782    3477370    5249880    1537531    4921675   59000911          0     479679          0 1000000238    3539671    5285265    1537531     876645    1721074   10756256    9823919          0          0    2904506    3368347    2595071    1833029    3959168     271828    1189887     578894   10756256   12677190    4693388     694457    1537531   10756256    2763186          0    2514958    4918943   11263643    2784341    5088265    1753289    2215006    5022158          0    4649090   14974399     961810    6469497    1655868          0          0    5640410    4092698    2904506    5190141 1000000000    2989697    4870761    2805110    3348104    3230597    2278734    2607633     865626          0     587693    3127841    7367936    4460323          0     529948     800284    2759202          0    1707178    3133267     569051    3127841    2481677    1557459    1600568    5173665    2760209     817664    3035610     667431    2317074    2104165          0    4313169     715998     587693    1713120     694674     889468     784409    1674052    2611056    1340401    3072012    1161760     640227    1495168    9109233   57905738    1954087     753604     636584     293448          0          0          0     533523    4686654    2215006 
 U   32759157    4094734    4912485    5635369    7091170    6931059     946197    4183416    2865832    5181682    2481058    4208700    2947015  999999106   27891581     274009    2235863    4535791    3972265    9210803    4094734   28031754    2781340          0    4195578          0    1136124    2298496   23998703    4094734     812842    2755711   24639925     673581          0     833951    5526627     588329     468136    1419296   31498972    4115413    4147849    4417063   16607894    5438400   35910224    4088008    6398772   26735294    4640035    1112140    2571480    4560810    4948857    4905696    5624369    1625683     218993    3157019          0   31262383    4913681     552369    6931059    4224571    5493626          0    2856060   36337959    5526627     936273    2989697 1000000000    2474429    2951671    1838814   16090674    2298497    1541992    1458939    1667904    5009223    3476286     971400    1737368          0    1377636     763007   10589536          0    1770116    1522756     864114    3476286    3069563    7526860          0    2537926    1752242   10248185    2292645    3671330    1850950   15372278          0     688497    3473789    5009223    3531892    2007566    2665895    1146322    2164133    1268963    8105110    2408578     923995     610405   18446733     946593    3520707    1952166    3282823    1621721    4122237          0    1075405          0     508671    2151935     586341 
 T    5656572     356850    2489095    6319962    8640307   16633621    5121862    3110683    8182184          0    4817067   12065861    1847814    3760398   10419074     912095     852736    5463449     666587    8645866     356850   13328442   13665821    1190689    1281695          0    4109704    6700858   13328442     356850   17677870    6313530   10056769     878947          0    1482931    5849977    1955160    4534784    5121862    7955566    6899959    1184783    2521056   10056769    3837317    5167629    4110485    5371698   10056769    4917329    2086581    6209134    9804325  999999332    7686671   11315945   17677870          0    1452263          0    9369528   11548349    1587733   22178162    7878426    1496468          0    7807523    9170132    5849977    4534784    4870761    2474429 1000000000    4451262    1452520   16894529    6700846   14690856    6341323    2534857    8426628          0    8651854   18221082          0    1436210    2988011    1934339          0    8394775    9641765    3336972          0    1427402    7986319          0   12052206   13072425    4899068   14655212    3145120    1975361    6704519          0    5296106   13153547    8426628    7092192    4267393     734592    9770141     968346    8034804    3445085   11056006    5658209    2390409    5115194    6010239     620665    7620021    6610355    4599972    1524770          0    5097859          0    1992007   13820007    1295139 
 U   15502261    1873353    6358766    2876015    9893322    7046716     446299    1975658   19354597          0    2325189    8965116    6013981    2130997   13226349    1610829    4269443    1504266    2879425    4622064    1873353    9135518   12475828    2333198     973403          0     530298    3324664   10565193    1873353    3219144    5996940   13210045     970212          0    3404437    7865834     945434     386013     669449   14575780    3577448    4000634    7632226   11747115    4106646    1652250    2675060    2669742   13157874    7977721     271185    3870515    9783739    4451262    7644588  515766983    3343877     976689    2235788          0   13500373    2489942   12874852    7046716    8632810    1363865          0   24106895   10283672    7865834     772026    2805110    2951671    4451262 1000000000     725821    9841328    3957349    8519469    6122689    6808880    2556460    4666302     935648   11907230          0    1249389    5082424    3250499          0    4868268    2018020    1996113    4666302    2389070    2930168     731309    3363367    4983528    3925346    6811654    2589406    1527291    5888019          0    3486457    3210074    2556460    6511740    8292403    1134010    3405827    1248902    3213889     734333    1810616    1657483    4065939    7065623    2665305    1487261  285714064    5371884    2659238    1807114          0    3252182          0    3388283    3017693     976690 
 U    3871590     704602     704602    2702042    9179863    1297817    1238768    3308909     774221          0    3769377    5501455    2833466    3181141    3653084     206235          0    2209130   14521470    2205122     704602    6587611    2500404          0    4577786          0    3348104    3129704    6587611     704602     724923    2034439    3621869   41098520          0     552255   16950466     267981     983736    1238768    3871590    3678734    1737078    1904681    3580248          0    3077330    1521454    3489227    3521980    3683607    1961054    4188197    5704673    1452520    5763326    1367082    1449847    1084561  999999742          0    3742885    2888941     291607    2139904   11482529     948459          0     872850    3441494   16950466    1311647    3348104    1838814    1452520     725821 1000000000     653459    2937427    1988941    2684788    1104510    2315090    4926106   46235830    2064985          0    3410841    4838805    1231969          0    2301217    4902475    1342394    4926106    1390398    2385366          0    8170792    3973677    1201815    5044651     602162          0    1802722          0     872758    2738616    2315090          0    2824883    1748325    2522326  499999871    4243711    2471985    4003510    1051677    3871044    2163267    2916476    1266983    1041338    6348659    3438216    1318118          0    3861090          0    3225870    5389371    1711868 
 U   44841677     663157    2688795    3173279    9830743    5361795     513035    3823888    4893906     809060    5752984   16766315    5451648   16090674   66610698     807296    8914515    1389044    2563994   24675985     663157  522711147   19181455     750699     853267          0          0    3745035  675024007     663157    3875302    4980434   40233161    4251880          0    1585074    6666980   11475699     391218     769552   74329074    6306944   10981264   14538387   39465075    4993262    7832146    4987479    1513749   38389754   10344357    1868010    5752984   17329002   16894529    6602054   10698585    3875302     914517    1877689          0  403216574    3375528    5675083    5774206    6239972    2411054          0    8021694   86124033    6666980     782435    3230597   16090674   16894529    9841328     653459 1000000000    4513714    7540849   14917247    2987926     859483    1452112    3770357    6940787          0    1193907    8698120    3419994          0    4309057    5577807    2512949    1452112     985375   15517978    1118135    9296345    6070016   12768423    4991023     988201    8892098   11288873          0    2651429    5468144    3163039    6476361   13800384    2904351    2495512     555355    7271875    3060279    2567147    1977942    6958496   14466941    3294023    2160725    3330749    4339700    3448121    4361866          0    1743305          0    5798747    4278578     914517 
 T   12122483    4207927    4279446    2745871    7230695    5602259    1219760    2691008    6063642          0   11056769    5195779    4355132    1423976   16364273    3204755     993451    3010596    1113405    3636372    4207927    7935884   15900442          0    1845442          0    1017799  999997795    7634296    4207927    1155885   28296866   11967767    1568740          0     250051    3823320    3794154     234121    1829640   18209215   19087510    2973380    7742026   11309498    3817231    3418369     958656    4207927   10387922   19584259    2163698   13771460    3546886    6700846  274670154   10431091    1389663    2157728    2937427          0   12923161    5049513    2961076    5914593    1493579     418276          0    4395117   19029586    3823320     468242    2278734    2298497    6700846    3957349    2937427    4513714 1000000000    2148358   11000073     500103    1999224     905675    2058089   10600305          0   71950394    1301347    4340028          0    3560771   11159447  168981179     905675    4207937     728317    2602694   18599078    5582802    5849972   95933858    1231589     702116    5305800          0    3121786    1150388    1999224    8577767    3096813    2162323   47966929    2805291    9299539    1233959    7582818     939727    1041078    6366960    8514441    1135259    3571422    1576136    7613390    1397158          0    3441777          0    6202650   12638031    1203884 
 T    8818581    1437952    3889959    9065754    8034966   13217226    2232098    4475690    5566967    1321933   13030454   50149249   10362746    2469825    8378576    1053931    2651681    5281396    1093006    3898555    1437952   17564744   11569341     567634    2554362          0    2607633   17993880   17564744    1437952     991061    8117158    8315719    2300842          0    2966527   10489035    1377440     779612    2232098    8818581    9302316    2245091    4700601    8231908   48314922    3104987    8454087    3970749    8114574   18578786    1579577   19627951   42839700   14690856    2912009   13970667    1982121     846753    2432690          0   13235048    5476740    2227122   17622968   33030024          0          0   15726584    5704619   10489035     779612    2607633    1541992   14690856    8519469    1988941    7540849    2148358 1000000000   13776408    4449796    9065771          0    4874956   12202771          0    4713976    7233265    4872666          0  571428537   23222852    5041126          0    4595412    4825877    1659434   29028566   43694033    3167491    3792950    5473522          0    4751237          0    3319447   20468198    9065771    6131767    7700488    6954441    3142651    3063608   19352377    2441819    7507885   17550255    5786612    5701484   14770925    3910924    8011750   22861182    8270392    4996849          0    9226813          0    5094678    9384856    1693506 
 T    6340268     983227    5165124    5395952    5751101   11312642     656626   10708263   10067050     926923   17278302   21308234   13214885    4477158   17297570     817742    9304256    3602481    4835255   10676602     983227   13259483   16501138    1891177    1948631          0     865626   11972230   13248024     983227   15929473    8641456   17297570    3328710          0   34820683    5771301    2099485     275330     984939    7649395   13861149    3430548   13557317   17297570    4944592   10181917    2572638    2554735   17297570   26566769    3629462   17278302   20472106    6341323    6717959   10473247   27392695    1671121    4237019          0   38404282    2420901    6140219   11312642    8099569          0          0    6539837    8540463    5771301     550660     865626    1458939    6341323    6122689    2684788   14917247   11000073   13776408 1000000000   36394008    3015377    3757274    7707325   11000755          0    1195182    1875730    5097541          0   11370769    9220610  168216308    3757274   22235960    6912054    1103781   15367683   10236057    5285184    6517679    4111964    1986732    4092734          0    1822303    3087168    3015377   24680221    5422920    6434696    3258840     775208    7683842    2134751    2932358    1705313    1500584    4464650    3840649    5293977    3678578    2892701   10394750    1857298          0    4464608          0    1250487    4887263    1488888 
 T   13700451    2241071    3689659    7162976   14555292   15470439    1699961    3012156    6550844          0   17832778   18420367    7079212    8435869   50878141    1948888    4509768    3361422    1179931   11423973    2241071    7768646    6924549    2230942     687107          0          0    1644618    7768646    2241071    9710414    1450484   50878141    1559513          0  499999821    3677967     521178     492705    2549941   13700451   10852093    1169169   12195992   50878141    2286875    9361784     701537    4733653   50878141   12276799    2471012   17832778    4289169    2621058     551639    7701532   19420829     441077    1581170          0   38203292    2689285    2507721   15470439    5635564    2588514          0    7248764    3944011    3677967     985409          0    1667904    2534857    6808880    1104510    2987926     500103    4449796   36394008 1000000000    6367092     559462    2339270    5229784          0    1557858    2558896     608937          0    2358425    5608029   23213789     559462   32504931   11692230    5117792    9346715    2235129    8489610     397657    2024297    3826779   16959385          0    4126220     841845    6367092   38050842    4878389    1627690    1038572    1494048    4673358    3718394    1983697    2096844    2047117    9417697    1369617    4022074    2998211    3196901   12472138    5035142          0    3216477          0    1705931    1325302     616479 
 T    7183949     384928    3831719  750000179    4745137    2951212     914565    6776841    5650992    2220704    5071394    5682311     668501    7513834    6843271     952180     658936    1217759     184232    1670038     384928    5160930    7137042     809916     574943          0     587693    2998836    3678334     384928    4001307    1286252    6794603     583379          0    4775319   15559454    1810492     549998     914565    7183949    5642281     861272    4945844    6729712    1771985    6816379    3017038    3684721    6638864    5366765    6506310    6353381    3627609    8426628    2582603    9059623    7133170     403505    2315090          0   10780776     947493     352616    2973085    6607237    1039099          0   10617212    6602345   15559454     733330     587693    5009223    8426628    2556460    2315090     859483    1999224    9065771    3015377    6367092 1000000000     705641     437534    2553842          0     581090    1504145     428730          0    1726810    3099286    1199100     705641    6139527    2015585    2005526     977773    1155255    1197862    1200358     661260          0    1197323          0     832041    1810224  333333413    4210854     989166    1841137     484239     578772    2582739    1270611    1101252    3474635    1203316    1506783     951075     588697    1652085    1716606    1725423          0          0     563973          0    1002763    1835420     201752 
 T    1582453    1610541    1750408    1698829    2522011    1263915    1139383   36887821    1059330          0    1224600     493529    7757822     671451    1297763     360903    8303609          0   51503699     150745    1610541    1452112    1287986    1260064    6501322          0    3127841    1778376    1452112    1610541    1050886    3306972    1290192    3998714          0     279731    6103684    1513886     589765    1709075    1483158    1615546     676866    5498487    1125637          0    2626720    1008503    1610541    1265963    1724138     351190    1328295          0          0     676759    2974139    2101772          0    4926106          0    2100107  104709098          0    1781282    3051560     870308          0    1223462     924541    6103684    1179529    3127841    3476286          0    4666302    4926106    1452112     905675          0    3757274     559462     705641 1000000000    1812872     429330          0     111582     245623          0          0    3539645     358988     400022  499998301     819879     406565          0     598314     123383     201572     215016    2628767          0     302358          0     754831     605103     705643    2151859    1099700          0      74388     821018     299157     583716     343378     110746     196498     362829     734884          0     666616     858088     711339    2998777          0    5744873          0     163749     367547     386221 
 T    3693258     153512    2967700    4039571    6724907   11638399    1999164    4705322    8281389          0    2040231   11085637    3588828    1041460    6223860     623041    2854849    3600489    7373265    6649541     153512    5511015    7545521          0    2459982          0    7367936    4858907    6864147     153512     747108    5556699    6537499  500000000          0    2339270    4805236    1224717    1398823    1999164    4203656    5177571    1563205    3848784    6467802    3625946    7604775    1375809    3167380    6223860    7090939    1132537    2599122    6589894    8651854    4754227    7685771    1494215     650410   46235830          0    4825923    3202518     444469   15517865    5261705          0          0    6599085    4407815    4805236    1398823    7367936     971400    8651854     935648   46235830    3770357    2058089    4874956    7707325    2339270     437534    1812872 1000000000    5294370          0    1321572    5016211    1635677          0    2901051    4658238    2571042    5125252    1824435    3549284    2461413    5822797    4698639    1216743    2811070    1653643    2102887    2613539          0    4921605    3301942    5403057    1797717    2174421    2115536    1874047   30823890    3881865    1876092    4314090    2809829    4012969    1925598    3517443     581450    3244157    3226798    3524227     602015          0    3025031          0    3344141    5392613     641365 
 U   15290852     913281    5427754    5746144   10712880    6266272    2568674   12245946   11404310     671757    3329408    8622495    7064205    2564305   19637144    1686705    1086741    1896232    2777395   14495790     913281   16160107  999998868    1993522    2043613          0    1832583   15900457   14939842     913281     778850    7044902   14755704    1265758          0    3922338   12067402   10088410     486145    2568674   21188572   14264882    2219514    5881966   14512754   14359637    5899978    4393653    1633454   13988111    9661142    3534346    3484228    5444270   18221082    5996608   18221329    1557700    1626529    3983582          0   15579907    2136747    3062226   10398763   10151054    1319945          0   27037938   23547661   12067402     648193    4460323    1737368   18221082   11907230    2064985    6940787   10600305   12202771   11000755    5229784    2553842     429330    5294370 1000000000          0    1512506    2095861    3098339          0    6611052   23032279    7872999    1287986    2952838    6871755          0   38387131    6875243    9077633    7790946    2914889    6371848    7842198          0     776643    6374268    7137042   20303667    4218890    4655806    3895473    1308185   19193565    3403148   15358612    2673970    1676689    9041613    4696603    4516563   13806789    6732696    9573386    3210279          0    3891908          0    3368058   25597686    1961925 
 U          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 1000000000          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
 T    1605026     897976    1750009    5321830    6508564    4483162    1691439    1899349    3943458          0    6417486    6247730    6292655     950112    4349425     414005    1551126   10810321    2777071    1586911     897976    3654756    2609152          0     773555          0     529948  143900787    3654756     897976     695375   21582973    4397570     720352          0    1557858    7546929     391532     410983    1691439    1605026    8656142     138938    2027391    4386871     626018    2017406      86474    2023424    4349425    8308209     615488    7361946    4306368    1436210  749999821   12291695    1390750    1870839    3410841          0    5593875    7433724    1975066    5977550    2150269     443928          0    4913533     977469    7546929     410983     529948    1377636    1436210    1249389    3410841    1193907   71950394    4713976    1195182    1557858     581090     111582    1321572    1512506          0 1000000000    3054466    1869698          0    3357749    5400602  183113436     446327    3513322    2146133    1167165    1156229    9174557    2017024  999999762    1672591    1846597    2974508          0    1424196     276716    7225969    2756673    1540571    3831768  666666587    2961502    4500502    1500183   20372200    2814417    2443573    3219721   19184858    4350021    8613973    1009228    7385068    3877296          0    4197922          0    6028460   25465250    4988903 
 T   15144303     190315    1346024    4512434    3655556    5153591     496744    1297926   11227971          0    4566320    6665487    3944942    1158227   10682577     895866     310666    3034033     442509    1472514     190315   10727186    2095861    3273394     529743          0     800284    2602694   14550346     190315     565087    3790940   11302820    4195740          0    2558896    2791008    1136706     822268     496744   11193927   12785305     279793   11729931    5719699    1057155   14260611    2979405     428905   13536068    5580906     704196    4813495    5333003    2988011    1492804    7373443    1130174          0    4838805          0    9903995     982539     231383    8958458    3578464     541698          0   11241302   13660303    2791008     822268     800284     763007    2988011    5082424    4838805    8698120    1301347    7233265    1875730    2558896    1504145     245623    5016211    2095861          0    3054466 1000000000     988119          0    4808068   19622236    2774074     736867    2357219    2647461  999999642    7246511    5713142    8863260    3823639    1096573          0   13294890          0   18888764    7150573    6016585    3028422   24362750    2649179    1962018    3577378   16351864    9507072    3041710   19965608  799999905   15953868    3077342          0    5383371    5032548    7974621          0          0    2887772          0  666666587    2780808    1038699 
 T    3306834    1761918    2078460    2521406    7584566    3285747     967109     560302    2846217    1460938    2341787   12419655    1977955    2285157    4235842     775829    3421704   15684668     583063    3703855    1761918    6002338    3098339    1635395    1488438          0    2759202    4340028    6002338    1761918     169996    2649791    3257055     202058          0     304469    2314541    1462511     596024    1450663    4418337    6251329    6652419    5587725    3248759    1345282    1646232    2952565    2304440    3237144    6924164     922296    3871331   13080982    1934339    1869698    3092131     339992    2005450    2483319          0    5370222    3233920    5473079    3324127    4432755     491011          0    1774333    4862938    2314541    1192048    2759202   10589536    1934339    3250499    1231969    3419994    4340028    4872666    5097541     608937     428730          0    1635677    3098339          0    1869698     988119 1000000000          0    1034195    1638881     815092          0     880959    1111622     988119    2731469    3270241     596690     623232     906390          0     551138          0    2139588    1771538     428730    5236180    1249911    1165651     311616     587306    1365734     283201    1676570     491856     197624     661366    4125889    1710376     516216    2720403    1312691    2065906          0     783554          0     164687    2794283    1002726 
 T          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 1000000000          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
 T    7257554     821687    2711533    5180431   15886880    7552701    1275485    5126744    7552088     755390    7462740   43361701    9923645    2136398   14582439     602247    2281716    3017941    1937360    6179326     821687   15790982    6611052     324362    1459636          0    1490076   13903369   15055495     821687    3908202    4638376   10854019    1984754          0    2358425    6112302     884468     445493    1275485   15618432    6490458    2254476    6388257    7405514   28266746    3154619    4830907    4091026    8304767   10616449    2155000   16840725   24479829   10493469    1994195    8926675    8057044     483859    3121011          0   14917022    7154417    2661633   15105401   24884959     320063          0   16200675   13084008    6112302     445493    1707178    1770116    8394775    4868268    2301217    4309057    3560771  571428537   11370769    2358425    1726810    3539645    2901051    6611052          0    3357749    4808068    1034195          0 1000000000   28811269    7653735   21237832    6920216    9643383    4048670   28170761   35210785    8956076    4575730   11785561    2599483   10732020          0    8055380   22895481    7767297    6131767   14904873    5791379    6244682    6258408   28811269    5300373    9907501   17982273    6860616   10509301   19457934    3910924   15989526   33835381   11348190    6009183          0    9160538          0    7094188    9024406    4383785 
 T   17724511    2285567    4031019    9297859   14144277    6485960    1204669    5748014   39752795          0   18947777   20647362    5491323    2800723   28571467    2760041     498576    2243804     920464   11050205    2285567   29923230   23032279    1122806    1803382          0    1177626   22318894   15028843    2285567    8761329    3075257   21375180    2010017          0    5608029   10287158    5864073     462069    1204669   31759591   18229041    2342600   10314553   20375285    6780529    5293870    6150947    5914939   18975432   21659259    3383191   23684721    8397345   12052206    8460693    8985780   10951662     769249    5382824          0   28351469    7189303    1646238   10809933    7567604     204147          0   18359282   37688736   10287158     462069    3133267    1522756    9641765    2018020    4902475    5577807   11159447   23222852    9220610    5608029    3099286     358988    4658238   23032279          0    5400602   19622236    1638881          0   28811269 1000000000    5183272    1102717    7047901   13170691   19622238 1000000405   14097069   14136039   12156639    4006378    1419532   15057837          0    7920420   19331055    7607514   10823571   12552450    2778636   10130533    5929827  833333671    4395759    5952864   29846809   19818306   18151409    9293413    1909915    7778627   17543154   15540634    3524457          0    8282067          0   16515255    5952864    6121217 
 T    2389761    1593470   15030447    3597301    8533683    5656321     151615    3400405   14025102    2215586   14498562   14427735    6853130     976955   17297570     377970     749962    3938452    1611752    1932956    1593470    5622515    7872999  499999970     649544          0     339266  337962357    6900070    1593470    8847577   18864578   17297570    1664632          0   23213789    2483616    1074387     183553     151615    4644943   11412243     345074    5059281   17297570    1124290    6787945     432193    3421903   14414641   11807516    1209821   23237689    1769781    4171215  137335077    9350068   25620623    1078864    1400410          0   38404282    5149703    2377665   11312642    2009724     139425          0    4591306    4224220    2483616     183553     569051     864114    3336972    1996113    1342394    2512949  168981179    5041126  168216308   23213789    1199100     400022    2571042    7872999          0  183113436    2774074     815092          0    7653735    5183272 1000000000    1640086   32589490    9250354    3298079    5990031   12420123   10805951  229493311   16147990    1629274    7227324          0    2265428    1871997    2938147   17135320    4736794    2180513  228891969    7272211    7750539    7600425   17662451    3090848    4364525    6482939   31730809    1641739   10201821    3087418   21130046    3132448          0    5945861          0   21581864   17487052    5394317 
 T    1582453    1610541    1750408    1698829    2522011    1263915    1139383   36887821    1059330          0    1224600     493529    7757822     671451    1297763     360903    4151804          0   51503699     150745    1610541    1452112    1287986    1260064    6501322          0    3127841    1778376    1452112    1610541    1050886    3306972    1290192    3998714          0     279731    6103684    1513886     589765    1709075    1483158    1615546     338433    5498487    1125637          0    2626720    1008503    1610541    1265963    1724138     351190    1328295          0          0     676759    2974139    2101772          0    4926106          0    2100107  104709098          0    1781282    3051560     870308          0    1223462     924541    6103684    1179529    3127841    3476286          0    4666302    4926106    1452112     905675          0    3757274     559462     705641  499998301    5125252    1287986          0     446327     736867          0          0   21237832    1102717    1640086 1000000000    1639758     813130          0    1196628     246765     403144     430032    5257534          0     604715          0    1509662    1210206    1411287    2151859    2199401          0     148776    1642036     598314    1167433     686756     221493     392997     725659    1469769          0    1333231    1716175    1422677    5997554          0   11489745          0     327497     735093     772443 
 U    7482905  250000119  261774706   18418580   13596612    7689596    1667921   15841202   23222839    3601911   11090944   10374068    7582272    3066565   13534294    1079746     171120    5920992     574372     939120  250000119    2027950    3987686    1139116     836057          0    2481677    8415874    1890961  250000119   19021859   13097506   13534294     831733          0   32504931    5983658     584608     212994    1667921    7482905    5848354     700294    8010223   13534294    9432030    9192004    1058496  503098679   13534294    7790990    2458426   11340122    1685490    1427402    3110529   23222839   38043719     533625   38548615          0   27314803  600473963    2158375   10330356    4915546          0          0    8160065    2647412    5983658     212994    2481677    3069563    1427402    2389070    1390398     985375    4207937    4595412   22235960   32504931    6139527     819879    1824435    2952838          0    3513322    2357219     880959          0    6920216    7047901   32589490    1639758 1000000000   13383963    1517469    8951523    8382219    9104932    1381335    4240887          0    6767158          0    2861047    2540390   18418609   22103033    6408172    2301960    1278192  168565846    5967682    4864322    1820422    4306282    1481117    9811076    4257770     871739    5382186    4016615    5481249    2632239          0    1972272          0    1778449    2071114    1355650 
